type,sugar,freeSO2,totalSO2,density,pH,alcohol,quality
1,2.4,10,28,0.9978,3.14,10.4,5
1,2.1,14,47,0.9991,3.3,9.6,4
1,3.2,20,78,0.9992,3.19,10,6
1,3.1,28,46,0.9993,3.2,10.2,6
1,2.3,6,14,0.9978,3.34,10,4
1,2.8,18,111,0.9982,3.3,9.5,5
1,2.9,17,110,0.9982,3.29,9.8,5
1,2.2,18,40,0.9976,3.14,9.8,6
1,2.2,5,14,1.0002,3.19,9.6,5
1,2.2,5,14,1.0002,3.19,9.6,5
1,2.2,5,15,1,3.19,9.2,5
1,1.9,10,21,0.9976,2.98,9.9,7
1,3.4,54,80,1.0002,3.3,10.7,7
1,2.4,8,38,0.998,3.47,9.6,6
1,2.7,16,47,0.9986,3.12,10.6,7
1,1.9,18,102,0.9967,3.26,9.3,5
1,2,19,50,0.9917,3.72,14,8
1,2.6,5,13,0.9976,3.05,10.5,7
1,2.6,21,75,0.9987,3.35,9.7,5
1,1.7,23,149,0.9922,3.12,11.5,6
1,2.6,21,75,0.9987,3.35,9.7,5
1,3.5,9,43,1.0004,3.29,9,5
1,2.6,20,38,0.9978,3.4,9.5,5
1,7.9,30,109,0.9998,3.27,9.3,5
1,2,6,24,0.9994,3.04,9.3,6
1,1.9,5,18,0.998,3.09,10,6
1,2.1,5,30,0.9967,3.2,9.8,6
1,2.3,11,22,1,3,9.3,6
1,2.1,7,23,0.9962,3.26,10,4
1,2.2,12,35,1.0006,3.1,9,6
1,2.6,6,14,0.9975,3.3,9.3,5
1,2.2,12,35,1.0006,3.1,9,6
1,2.9,14,63,0.9984,3.17,9.1,6
1,2.6,6,24,0.9984,3.31,9.2,6
1,4.6,10,20,0.9973,3.34,12.2,7
1,3.3,26,52,0.9982,3.31,10.5,6
1,5.1,11,65,1.0026,3.32,10.4,6
1,3.2,15,39,0.9956,3.56,12.7,6
1,2.5,25,57,0.9983,3.39,9.2,5
1,2.7,5,16,1.0006,2.98,9.4,5
1,2.4,18,29,0.9965,3.32,10,6
1,1.5,10,29,0.9962,3.26,9.8,5
1,2.2,10,103,0.9969,2.87,10.2,6
1,2.3,28,71,0.9997,3.5,9.7,5
1,2.3,28,71,0.9997,3.5,9.7,5
1,2.2,14,28,0.9982,3.03,9.8,6
1,2.7,4,17,1.0006,3.13,10.2,5
1,2.3,6,16,0.9988,3.09,9.3,5
1,3.4,16,112,0.9976,3.27,9.4,5
1,3.4,14,104,0.9976,3.28,9.4,5
1,1.9,9,32,0.9974,3.13,9.5,5
1,2.9,21,45,0.9974,3.49,12.1,6
1,5.6,21,58,0.9997,3.46,10.2,5
1,5.6,21,58,0.9997,3.46,10.2,5
1,2.2,5,15,0.9988,3.36,9.1,5
1,2.2,5,15,0.9988,3.36,9.1,5
1,2.5,7,31,0.9976,3.27,9.3,6
1,2.3,20,84,0.9964,3.21,9.3,5
1,2.5,7,31,0.9976,3.27,9.3,6
1,2.7,5,19,0.9988,3.25,9.5,5
1,3,21,43,0.9964,3.32,10.5,6
1,3.4,11,86,1.001,3.43,11.3,4
1,1.9,46,102,0.9964,3.27,9.5,5
1,1.4,24,33,0.9954,3.27,9.7,5
1,2.4,30,147,0.9979,3.24,9.4,5
1,2.3,31,145,0.9978,3.24,9.4,5
1,2.2,7,23,0.9964,3.35,10.2,7
1,1.9,25,57,0.997,3.18,10.3,6
1,2.3,16,40,0.9991,3.39,9.4,5
1,2.3,21,68,0.9992,3.46,9.5,5
1,2.3,16,40,0.9991,3.39,9.4,5
1,2.3,21,68,0.9992,3.46,9.5,5
1,2.3,16,40,0.9991,3.39,9.4,5
1,6,5,11,0.9984,3.37,10.1,7
1,3.6,6,20,0.9972,3.4,10.1,5
1,2.2,5,14,0.9967,3.32,11,4
1,2.8,10,28,0.9964,3.33,11.2,7
1,8.6,24,148,0.9948,3.16,11.3,6
1,2.2,8,32,0.9986,2.89,9.6,5
1,2.5,35,155,1.001,3.41,11.2,5
1,7.5,22,71,0.9976,2.98,14.9,5
1,2.8,9,30,0.9976,3.12,12,6
1,2.4,7,29,0.9979,3.08,9.5,5
1,2.9,20,53,1.0004,3.14,9.4,5
1,2.2,8,32,0.9986,2.89,9.6,5
1,1.4,23,42,0.998,2.92,10.5,7
1,1.4,5,20,0.9973,3.32,9.6,6
1,4.4,5,13,0.997,3.41,11,4
1,1.4,5,20,0.9973,3.32,9.6,6
1,1.6,15,42,0.9978,3.31,9,5
1,1.6,9,27,0.9972,3.36,9.6,6
1,1.8,5,13,0.9974,3.04,10.2,6
1,2,15,54,1,3.03,10.2,5
1,2,25,48,0.9981,3.14,9.7,5
1,1.8,6,16,0.998,3.18,9.5,6
1,2,6,15,0.9988,2.94,9.2,6
1,2.3,15,31,0.9966,3.15,11,5
1,2,6,15,0.9988,2.94,9.2,6
1,2.5,30,45,0.9959,3.26,10,5
1,1.7,5,13,0.9968,3.2,9.5,5
1,2,32,151,0.998,3.15,9.5,5
1,1.7,5,13,0.9968,3.2,9.5,5
1,2.2,7,17,0.9984,3.08,9.3,6
1,2.2,12,31,0.9984,3.26,10.2,5
1,2.2,7,17,0.9984,3.08,9.3,6
1,2.3,12,31,0.9979,3.4,9.9,5
1,2.6,45,87,0.9983,3.48,10,5
1,3.3,20,49,0.9972,3.13,9.6,5
1,1.9,15,40,1.0004,3.06,9,5
1,2.2,16,29,0.9962,3.21,10.2,6
1,2.25,32,58,0.998,3.33,9.8,5
1,2.6,5,15,0.997,3.37,11.3,5
1,2.3,35,152,0.998,3.25,9.4,5
1,2.6,5,15,0.997,3.37,11.3,5
1,1.8,13,40,0.997,3.44,9.1,5
1,3.1,13,38,0.9998,3.28,9.7,5
1,1.6,4,9,0.9962,3.4,9.4,5
1,1.8,5,17,0.9976,3.3,9.4,5
1,4.25,5,14,0.9966,3.63,10.7,3
1,2.6,12,93,0.9998,3.48,9.8,5
1,2,16,62,0.9979,3.03,9,5
1,2.8,21,122,0.9984,3.32,9.4,5
1,2.7,24,125,0.9984,3.31,9.4,5
1,1.3,18,44,0.9921,3.9,12.8,6
1,2.1,8,25,0.9972,3.47,9.5,6
1,2.1,8,25,0.9972,3.47,9.5,6
1,3.2,18,72,1.0001,3.31,9.7,5
1,2.1,5,19,0.9986,3.11,10.8,6
1,2.9,26,88,0.9984,3.08,10.1,6
1,2.1,8,25,0.9972,3.47,9.5,6
1,2.1,9,23,0.997,3.47,9.4,6
1,2.6,22,84,0.9972,3.32,9.6,4
1,1.6,4,14,0.998,3.29,9.7,4
1,6,11,54,0.999,3.37,9.9,5
1,2,10,19,0.9956,3.4,10,5
1,3,16,37,0.9966,3.37,10.5,5
1,2.5,11,35,0.996,3.34,11.6,6
1,1.6,13,33,0.9983,3.27,10,6
1,2.8,21,84,0.9985,3.06,10.1,5
1,3,16,112,0.9998,3.38,9.5,5
1,3.2,13,33,0.9992,3.36,9.4,5
1,2.3,10,48,0.9976,3.34,9.4,5
1,2.6,21,77,0.998,3.28,9.8,5
1,2.7,13,34,0.9967,3.29,9.2,6
1,2.3,10,48,0.9976,3.34,9.4,5
1,2.6,12,49,0.9968,3.21,10,5
1,2,10,22,0.9976,3.22,9.6,5
1,3.9,17,45,0.9976,3.46,9.5,5
1,2,10,22,0.9976,3.22,9.6,5
1,2.85,35,106,0.9982,3.1,9.2,5
1,2.7,15,48,0.9968,3.21,10,5
1,2.2,36,127,0.9965,2.94,9.5,5
1,3.1,5,12,0.9958,3.54,11.2,4
1,3,5,13,0.9976,3.29,10.4,5
1,2.8,18,49,0.9994,3.43,11.1,6
1,1.8,4,11,0.997,3.46,9.5,5
1,1.8,4,11,0.997,3.46,9.5,5
1,3.2,27,58,0.995,3.61,12.7,6
1,2.3,12,37,0.9982,3.17,9.6,5
1,3.45,4,14,0.9994,3.44,11.5,5
1,2.1,10,19,0.9966,3.39,9.6,5
1,2.7,16,72,0.998,3.55,9.5,5
1,2,9,39,0.9987,3.48,9.3,5
1,2.1,11,22,0.9963,3.26,9.5,5
1,2.1,11,22,0.9963,3.26,9.5,5
1,2.5,19,58,1.0002,3.5,9.3,6
1,2.8,28,104,0.9983,3.1,9.2,5
1,2.4,19,38,0.999,3.35,9.3,5
1,4.2,12,16,0.9965,3.45,11.5,6
1,2.6,28,139,0.99788,3.21,9.5,5
1,1.9,9,18,0.9972,3.46,9.2,5
1,2.8,25,101,1.00024,3.13,10,5
1,2.7,21,101,1.0001,3.13,9.5,5
1,2.1,12,28,0.99768,3.52,9.5,6
1,2.5,12,57,0.9978,3.3,9,6
1,2.6,16,68,0.99782,3.3,9.4,5
1,2.1,12,31,0.99761,3.52,9.6,6
1,2.1,12,28,0.99768,3.52,9.5,6
1,2.9,17,40,0.99803,3.29,9.5,5
1,2.9,17,40,0.99803,3.29,9.5,5
1,2.5,24,66,0.99785,3.39,9.4,5
1,2.9,17,40,0.99803,3.29,9.5,5
1,1.7,14,32,0.99656,3.09,9.1,6
1,1.9,22,47,0.99525,3.51,10.7,6
1,2,15,33,0.99488,3.6,11.2,6
1,2.2,10,31,0.99656,3.25,9.8,5
1,2.2,10,31,0.99656,3.25,9.8,5
1,2.5,33,88,0.99823,3.19,9.2,5
1,2.8,9,104,0.99779,3.23,9.7,5
1,2,5,35,0.99738,3.25,9.6,5
1,1.7,8,19,0.99701,3.31,10,6
1,2,5,35,0.99738,3.25,9.6,5
1,2.8,11,44,0.99888,3.31,9.5,6
1,3,12,48,0.99888,3.31,9.5,6
1,2.9,12,74,0.99738,3.14,9.4,5
1,2.7,13,98,0.99938,3.45,9.5,5
1,2.3,24,94,0.99744,3.55,9.7,6
1,1.9,7,32,0.99668,3.39,9.6,5
1,2.3,24,94,0.99744,3.55,9.7,6
1,2.4,23,143,0.9978,3.28,9.4,5
1,2.3,23,144,0.99782,3.27,9.4,5
1,1.8,1,44,0.9973,3.3,9.5,6
1,1.8,2,45,0.99727,3.31,9.5,6
1,3,7,16,0.99586,3.43,10,5
1,2.4,5.5,48,0.99612,3.4,10.3,6
1,2.4,6,18,0.9961,3.4,10.3,6
1,3.4,7,34,0.99788,3.36,10.5,5
1,2.6,21,92,0.99745,3.5,9.8,5
1,2,12,45,0.99676,3.31,9.4,6
1,2.4,9,37,0.99732,3.66,9.8,5
1,2.4,26,96,0.99814,3.36,10,5
1,2.4,9,37,0.99732,3.66,9.8,5
1,2.5,20,85,0.99746,3.55,9.8,5
1,2.3,11,61,0.9982,3.21,9.5,5
1,2.3,11,61,0.9982,3.21,9.5,5
1,2.2,19,58,0.9991,3.18,10.1,6
1,2.2,19,58,0.9991,3.18,10.1,6
1,2.9,21,119,0.998,3.09,9.3,5
1,2.6,18,82,0.99708,3.33,9.7,6
1,2.9,25,130,0.99818,3.23,9.6,5
1,2.5,17,87,0.99745,3.48,9.7,6
1,2.6,7,13,0.99639,3.38,10.8,5
1,2.3,7,26,0.99531,3.17,12.5,6
1,2.6,7,60,0.99786,2.99,10.2,5
1,2.5,24,64,0.99746,3.1,9.6,5
1,1.6,21,42,0.99526,3.24,10.8,7
1,3.6,5,14,0.9987,3.29,10.7,6
1,3.6,5,14,0.9987,3.29,10.7,6
1,4,26,108,0.99641,3.25,9.4,5
1,3.3,8,17,0.99735,3.23,10,5
1,1.7,14,86,0.99264,3.56,12.9,7
1,2.5,14,46,0.9971,3.24,9.6,6
1,2.7,4,18,0.99682,3.26,9.9,6
1,2.4,4,10,0.99356,3.33,12.8,7
1,2,4,10,0.99386,3.27,12.5,7
1,2.4,4,10,0.99356,3.33,12.8,7
1,1.9,4,12,0.99702,3.26,9.2,5
1,2.8,4,15,0.99693,3.22,10.3,6
1,2.6,4,14,0.99562,3.3,10.5,5
1,2.8,7,24,1.00012,3.09,10.9,6
1,2.5,20,38,0.99818,3.24,10.8,5
1,2.1,4,7,0.99462,3.44,11.4,4
1,2.8,19,41,0.99939,3.21,11.3,6
1,2.5,20,38,0.99818,3.24,10.8,5
1,3.2,8,30,0.9984,3.23,10.5,6
1,1.6,19,27,0.99545,3.28,11.9,6
1,2.35,21,47,0.99632,3.29,9.4,5
1,3.2,9,59,0.99976,3.28,9.6,5
1,1.9,9,22,0.99606,3.34,9.7,5
1,2.1,16,42,0.99154,3.71,14,7
1,2,15,36,0.9973,3.61,9.8,5
1,2,15,36,0.9973,3.61,9.8,5
1,2.8,6,16,0.99682,3.24,10.3,5
1,2.8,15,37,0.99624,3.36,10.7,5
1,2.3,4,8,0.9951,3.4,11,7
1,2.8,15,37,0.99624,3.36,10.7,5
1,2.3,34,45,0.99417,3.46,12.7,8
1,2.1,16,24,0.99376,3.56,11.1,6
1,2.5,5,9,0.99632,3.38,10.9,4
1,2.1,16,24,0.99376,3.56,11.1,6
1,1.5,34,48,0.99832,3.38,9.9,3
1,1.6,36,51,0.99836,3.38,9.9,4
1,1.6,16,23,0.99694,3.32,9.4,5
1,1.5,27,55,0.99655,3.39,9.3,5
1,2.4,36,100,0.99064,3.26,11.7,7
1,2.4,36,100,0.99064,3.26,11.7,7
1,1.6,9,28,0.99672,3.24,11.2,7
1,2.2,13,26,0.99647,3.46,10,5
1,2.65,9,34,0.99736,3.24,12.1,7
1,3,21,31,0.99629,3.45,10.3,5
1,2.6,34,68,0.99708,3.23,10.9,6
1,2,9,92,0.9963,3.28,9.4,5
1,1.7,26,42,0.9959,3.18,10.6,6
1,1.8,14,31,0.99689,3.59,9.8,5
1,1.8,14,31,0.99689,3.59,9.8,5
1,1.8,12,39,0.9977,3.5,9.9,6
1,1.8,14,31,0.99689,3.59,9.8,5
1,1.6,12,32,0.99689,3.58,9.8,5
1,1.9,9,22,0.99708,3.28,9.5,5
1,1.9,9,22,0.99708,3.28,9.5,5
1,2.5,26,122,0.99801,3.22,9.7,5
1,1.5,41,55,0.99652,3.47,10.9,6
1,1.5,41,55,0.99652,3.47,10.9,6
1,2.5,10,14,0.99538,3.51,11.7,7
1,1.5,41,55,0.99652,3.47,10.9,6
1,2.5,16,47,0.99594,3.4,11.3,7
1,1.7,17,32,0.99686,3.15,10.6,7
1,1.8,15,24,0.99438,3.4,11.2,6
1,2.7,15,85,0.99746,3.51,9.5,5
1,2,15,88,0.99357,3.66,11.5,6
1,2.7,7,25,0.99628,3.24,10.4,5
1,2.5,17,84,0.99746,3.51,9.7,5
1,2.7,15,85,0.99746,3.51,9.5,5
1,2.6,16,86,0.99748,3.51,9.7,5
1,2.3,13,24,0.99438,3.41,11.3,6
1,2,13,22,0.99438,3.4,11.2,6
1,1.8,15,24,0.99438,3.4,11.2,6
1,2,27,43,0.99578,3.44,10.9,6
1,2.1,31,43,0.99371,3.41,11.8,6
1,1.5,36,46,0.99522,3.53,10.6,5
1,2,28,48,0.99576,3.43,10,4
1,1.6,6,10,0.99552,3.23,11.1,7
1,2.1,6,10,0.99664,3.12,11.8,7
1,2.8,7,16,0.99614,3.31,11.8,7
1,2.2,7,14,0.99517,3.4,10.9,4
1,2.1,31,43,0.99371,3.41,11.8,6
1,4,30,69,0.99787,3.22,10,6
1,2.5,18,88,0.99745,3.53,9.5,5
1,1.6,10,21,0.99576,3.15,9.9,5
1,2.1,30,35,0.99533,3.48,11.4,6
1,3.1,14,26,0.99536,3.22,12,6
1,2.5,18,88,0.99745,3.53,9.5,5
1,4,30,69,0.99787,3.22,10,6
1,2.5,9,30,0.99824,3.34,10.5,5
1,2.4,8,28,0.99836,3.33,10.4,6
1,2.6,29,56,0.99577,3.15,12.1,7
1,2.5,32,64,0.99491,3.43,11.2,6
1,6.6,23,99,1.00289,3.22,9.3,5
1,2,30,52,0.99576,3.44,10.1,5
1,2.3,16,86,0.99743,3.53,9.7,5
1,1.9,10,18,0.99774,3.22,9.3,6
1,2.3,16,86,0.99743,3.53,9.7,5
1,2.2,17,88,0.99745,3.53,9.8,6
1,2.3,27,43,0.9955,3.42,10.7,6
1,2.4,17,43,0.99444,3.31,12.5,7
1,2.3,27,43,0.9955,3.42,10.7,6
1,2.4,17,43,0.99444,3.31,12.5,7
1,3.4,6,11,0.99892,3.48,11,3
1,2.6,10,39,0.99562,3.4,11.8,5
1,2.4,16,33,0.99736,3.58,10.8,7
1,2.4,16,33,0.99736,3.58,10.8,7
1,6,11,18,0.9962,3.41,10.8,7
1,6,11,18,0.9962,3.41,10.8,7
1,3,15,115,0.998,3.23,9.5,5
1,2.6,12,78,0.9964,3.39,11,5
1,2.2,6,9,0.9948,3.59,11.5,6
1,2.4,34,61,0.99528,3.43,10.8,6
1,1.2,7,11,0.99331,3.29,11.5,6
1,3.8,3,11,0.99577,3.23,13.2,6
1,9,3,9,0.99901,3.18,10.9,6
1,2.9,4,8,0.99674,3.33,12.2,6
1,4.6,3,10,0.99639,3.27,12.2,7
1,1.2,7,11,0.99331,3.29,11.5,6
1,2.2,3,6,0.99512,3.27,11.9,6
1,1.5,7,62,0.99395,3.62,11,5
1,8.8,26,45,0.99824,3.38,10.1,6
1,2.2,32,79,0.9964,3.3,11,6
1,1.8,38,46,0.99504,3.38,11.8,6
1,2.3,10,23,0.99786,3.24,10.5,5
1,2.2,32,79,0.9964,3.3,11,6
1,1.8,38,46,0.99504,3.38,11.8,6
1,8.8,26,45,0.99824,3.38,10.1,6
1,2.3,14,28,0.99516,3.18,11.2,5
1,1.9,53,77,0.99604,3.47,11,7
1,2.3,52,73,0.99786,3.47,10.2,6
1,2.2,11,75,0.99736,3.2,9.2,4
1,2.3,14,28,0.99516,3.18,11.2,5
1,3.3,10,19,0.99468,3.3,12,7
1,1.9,8,25,0.99746,3.69,10.5,5
1,2,13,38,0.99748,3.48,9.8,5
1,1.9,29,66,0.9971,3.45,9.5,6
1,2,13,38,0.99748,3.48,9.8,5
1,1.9,8,25,0.99746,3.69,10.5,5
1,2.3,19,72,0.99543,3.39,11.8,6
1,2.3,19,72,0.99543,3.39,11.8,6
1,1.4,6,26,0.99791,3.07,10.4,4
1,2.8,23,42,0.99356,3.34,12.9,7
1,1.6,7,11,0.99425,3.61,11.4,5
1,2.2,13,25,0.99509,3.36,12.4,7
1,5,9,17,0.99484,3.19,12.5,7
1,2.6,13,52,0.99834,3.22,10,7
1,2.3,10,45,0.99864,3.24,9.7,7
1,3.8,11,24,0.99498,3.27,12.1,7
1,2,7,20,0.99566,3.14,11.1,7
1,4.1,11,24,0.99745,3.29,12,7
1,2.1,6,12,0.99408,3.26,12.4,7
1,1.8,10,21,0.99552,3.41,11.9,7
1,1.8,10,21,0.99552,3.41,11.9,7
1,1.8,10,21,0.99552,3.41,11.9,7
1,2.1,6,12,0.99408,3.26,12.4,7
1,2.2,6,10,0.99536,3.31,11.2,7
1,2.1,5,9,0.99458,3.2,12.1,7
1,2.7,6,11,0.99538,3.44,12.2,6
1,1.9,9,23,0.99648,3.36,10.4,5
1,2.1,5,10,0.99568,3.31,11.3,6
1,2,12,51,0.99613,3.29,11.1,6
1,2.3,25,36,0.99519,3.47,11.3,7
1,2,12,32,0.99735,3.36,10,5
1,1.9,18,38,0.99518,3.16,11.1,6
1,1.6,7,18,0.99592,3.27,9.3,5
1,2.1,6,16,0.99654,3.38,9.5,5
1,2,20,27,0.99546,3.15,11.2,6
1,1.9,18,38,0.99518,3.16,11.1,6
1,2.4,24,48,0.99554,3.34,11,6
1,2.4,6,10,0.99604,3.13,11.9,7
1,2.1,23,113,0.99733,3.13,9.2,5
1,2.4,29,46,0.9943,3.2,12.2,6
1,2.9,7,22,0.99669,3.46,10.2,5
1,1.9,6,10,0.99724,3.33,10.9,6
1,1.9,6,10,0.99724,3.33,10.9,6
1,2.4,6,13,0.99643,3.22,11.6,7
1,1.7,6,12,0.99605,3.52,10.7,5
1,5.9,7,13,0.99658,3.3,12.1,7
1,2.1,35,72,0.997,3.44,9.4,5
1,2.1,35,72,0.997,3.44,9.4,5
1,2.6,31,119,0.99801,3.15,9.1,5
1,3.6,9,29,0.99416,3.28,11.3,7
1,1.4,3,6,0.9969,3.13,10.4,5
1,1.9,8,17,0.99774,3.32,10.5,6
1,1.9,13,28,0.99712,3.25,10,5
1,2.1,51,70,0.99418,3.34,12.9,6
1,1.9,8,17,0.99774,3.32,10.5,6
1,1.4,3,6,0.9969,3.13,10.4,5
1,2,7,11,0.99562,3.45,11.3,6
1,1.4,3,7,0.9947,3.19,11.4,7
1,1.6,35,70,0.99693,3.44,9.4,5
1,1.7,19,27,0.99596,3.16,9.4,5
1,1.5,14,21,0.99556,3.14,10.9,6
1,1.7,19,27,0.99596,3.16,9.4,5
1,2,31,68,0.99694,3.45,9.4,5
1,2,30,47,0.99554,3.36,9.4,6
1,2,31,68,0.99694,3.45,9.4,5
1,2.5,20,88,0.99918,3.15,9.4,5
1,2,19,41,0.99697,3.39,10.1,6
1,2.2,3,11,0.99378,3.71,12.8,7
1,2.2,3,11,0.99378,3.71,12.8,7
1,1.4,4,10,0.99554,3.12,9.1,6
1,1.65,7,12,0.99162,3.47,12.9,6
1,2.2,6,12,0.99495,3.44,11.5,7
1,1.5,31,47,0.99676,3.26,10.6,7
1,2.05,13,27,0.99516,3.26,11.7,7
1,1.8,4,8,0.9928,3.36,12.8,7
1,1.6,27,45,0.99603,3.25,10.3,5
1,1.8,4,8,0.9928,3.36,12.8,7
1,2.05,13,27,0.99516,3.26,11.7,7
1,2,12,25,0.99516,3.26,11.7,7
1,3.6,12,24,0.99549,3.23,12,7
1,2.8,26,55,0.99722,3.18,10.9,5
1,1.7,7,12,0.99354,3.25,12.3,7
1,2,12,19,0.9957,3.17,10.4,6
1,2.1,11,32,0.99604,3.23,10,5
1,1.6,22,31,0.99635,3.38,10,6
1,2,3,7,0.99454,3.22,11.2,6
1,2.2,14,27,0.99598,3.06,11.4,6
1,2.2,12,28,0.99486,3.27,12.6,7
1,0.9,36,109,0.99007,2.89,12.7,6
1,0.9,36,109,0.99007,2.89,12.7,6
1,1.8,10,23,0.99636,3.53,10.4,5
1,2.4,3,8,0.99642,3.2,11.9,6
1,2.4,3,8,0.99642,3.2,11.9,6
1,2.1,4,9,0.99584,3.35,10.5,5
1,2.3,3,9,0.99506,3.27,12.3,6
1,1.8,12,18,0.99568,3.32,10.5,7
1,2.8,17,43,0.99822,3.33,10.4,6
1,1.9,14,36,0.99364,3.41,12.6,6
1,2.2,28,52,0.99378,3.49,11.6,5
1,2.5,41,68,0.99586,3.37,10.1,6
1,1.8,12,18,0.99568,3.32,10.5,7
1,2.1,9,14,0.99488,3.42,11.5,7
1,1.8,9,15,0.99514,3.35,11,7
1,4.1,5,14,0.99854,3.36,9.6,5
1,2.6,14,27,0.99592,3.3,10.4,6
1,2.5,15,48,0.99739,3.2,9.7,6
1,2.4,5,17,0.99683,3.17,10.6,7
1,2.5,26,35,0.99356,3.22,12.5,7
1,1.8,20,56,0.99672,3.35,9.2,5
1,6.2,25,42,0.9953,3.24,12.6,7
1,2.2,21,39,0.99692,3.33,11.1,6
1,2.2,16,32,0.99756,3.58,10.2,5
1,1.7,13,26,0.99547,3.38,9.8,6
1,2.2,21,39,0.99692,3.33,11.1,6
1,8.9,18,39,0.99859,3.29,10.9,7
1,3.3,12,53,0.99294,3.36,12.2,6
1,1.4,32,38,0.99438,3.32,11.4,6
1,1.7,33,45,0.99612,3.31,10.7,6
1,1.8,27,51,0.99634,3.49,10.4,5
1,1.7,3,14,0.99702,3.27,10.9,6
1,1.8,6,17,0.99704,3.27,10.8,6
1,1.8,27,51,0.99634,3.49,10.4,5
1,1.4,16,45,0.99702,3.03,9.2,5
1,2.4,19,25,0.99258,3.56,12.9,5
1,2.3,9,20,0.99426,3.38,12.7,7
1,2,5,77,0.99747,3.13,9.1,6
1,2,5,77,0.99747,3.13,9.1,6
1,4,3,10,0.99586,3.21,12.1,7
1,3.9,28,90,0.99784,3.15,9.1,5
1,2.4,30,52,0.9971,3.19,11.6,7
1,4,3,10,0.99586,3.21,12.1,7
1,1.8,3,8,0.9981,3.14,9.9,6
1,1.8,7,16,0.99462,3.21,12.5,8
1,1.9,6,15,0.9956,3.3,11.4,6
1,2.4,6,17,0.99565,3.22,11.8,6
1,2,5,10,0.99418,3.28,11.8,6
1,2.4,6,20,0.9963,3.29,10.2,6
1,2.4,13,26,0.99358,3.4,12.5,7
1,2.2,3,10,0.99572,3.02,10.9,7
1,2.2,3,10,0.99572,3.02,10.9,7
1,2.8,28,52,0.997,3.31,10.8,5
1,1.5,19,37,0.99498,3.18,11.1,7
1,8.1,30,92,0.99892,3.2,9.2,5
1,1.8,33,75,0.9968,3.4,9.5,6
1,2.7,16,37,0.9972,3.31,10.7,6
1,8.1,30,92,0.99892,3.2,9.2,5
1,2,45,67,0.99769,3.44,10.2,7
1,2,3,8,0.99534,3.15,11.4,6
1,6.4,3,8,0.99817,3.27,11,5
1,6.4,3,8,0.99817,3.27,11,5
1,8.3,37.5,278,0.99316,3.01,12.3,7
1,1.4,3,8,0.99471,3.16,11.8,6
1,8.3,37.5,289,0.99316,3.01,12.3,7
1,1.8,31,70,0.99685,3.42,9.5,6
1,2.4,32,59,0.99617,3.33,12,6
1,1.8,31,70,0.99685,3.42,9.5,6
1,1.8,40,64,0.99529,3.12,9.6,5
1,4.7,3,9,0.99738,3.38,11.6,7
1,1.6,18,30,0.994,3.29,11.2,6
1,1.5,22,41,0.99735,3.02,9.9,7
1,1.5,22,41,0.99735,3.02,9.9,7
1,1.9,42,74,0.99451,2.98,11.8,8
1,2,8,19,0.99546,3.35,11.4,6
1,2,10,16,0.99479,3.43,11.5,6
1,2.2,11,31,0.99615,3.33,12,7
1,5.5,9,17,0.99655,3.35,10.8,6
1,2.5,6,20,0.99772,3.15,10.5,5
1,5.5,9,17,0.99655,3.35,10.8,6
1,1.5,5,18,0.99666,3.2,9.4,5
1,2.1,5,16,0.99358,3.15,12.5,7
1,1.5,5,18,0.99666,3.2,9.4,5
1,2.1,23,36,0.99392,3.11,12.4,6
1,2.1,14,25,0.99388,3.35,12,6
1,1.7,18,30,0.99402,3.45,11.2,6
1,2.1,14,25,0.99388,3.35,12,6
1,2.2,16,25,0.9936,3.28,12.4,6
1,2.1,13,49,0.99374,3.41,12.8,5
1,1.9,9,17,0.99376,3.21,12.3,6
1,2,10,24,0.99523,3.27,11.7,7
1,3.3,4,13,0.99855,3.36,9.5,5
1,2.1,27,66,0.9982,3.17,10.8,6
1,1.4,6,14,0.99593,3.25,10,6
1,2,23,55,0.99471,3.78,12.3,7
1,1.5,6,35,0.99396,3.29,11,6
1,1.6,3,10,0.99698,3.12,9.5,6
1,4.3,29,80,0.9902,3.49,13.6,6
1,2.5,15,21,0.99572,3.38,11.3,6
1,2.5,15,21,0.99572,3.38,11.3,6
1,2.5,15,21,0.99572,3.38,11.3,6
1,2.1,14,24,0.99252,3.3,13.3,6
1,2.5,7,15,0.99256,3.52,12.9,5
1,2.5,8,17,0.99235,3.2,13.1,8
1,1.8,21,28,0.99352,3.44,12.3,6
1,1.4,27,33,0.9922,3.45,12.3,6
1,1.9,17,29,0.99674,3.12,11.2,6
1,2.2,3,13,0.99557,3.62,11.5,4
1,1.7,13,27,0.99394,3.14,11.3,7
1,1.7,3,11,0.9915,3.39,13.5,6
1,2.9,26,52,0.99379,3.51,11.5,6
1,2.7,28,89,0.9984,3.22,10,5
1,3.3,24,70,0.99798,3.21,10.5,6
1,1.9,5,10,0.9977,3.18,10.4,6
1,1.7,57,135,0.99341,3.32,9.5,5
1,1.8,18,38,0.9933,3.38,13.6,7
1,5.5,10,18,0.99684,3.37,11.2,7
1,1.7,6,15,0.99524,3.3,11.8,7
1,1.7,22,50,0.9946,3.38,11.9,6
1,2,6,13,0.99774,3.22,11.4,6
1,2,6,13,0.99774,3.22,11.4,6
1,3.7,29,94,0.99786,3.14,9.1,5
1,2,16,86,0.99764,3.34,9.5,6
1,1.7,33,79,0.9969,3.41,9.5,6
1,2.5,24,71,0.99624,3.27,11,6
